Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF
E2,31/10/2022,Plymouth,Exeter,4,2,H,1,1,D,1.96,3.58,3.91,1-1,4-2,10,5,10,5,0,0,0,0,6,7,4,10
E2,01/11/2022,Lincoln,Accrington,1,1,D,0,0,D,2.54,3.5,2.83,0-0,1-1,9,7,10,3,3,4,0,0,7,8,9,11
E2,01/11/2022,Morecambe,Derby,1,1,D,1,0,H,4.45,3.64,1.87,1-0,1-1,10,5,27,11,2,2,0,0,3,11,9,5
E2,01/11/2022,Oxford,Fleetwood Town,1,1,D,0,1,A,1.79,3.71,4.83,0-1,1-1,21,6,10,6,3,3,0,0,7,3,12,9
E2,01/11/2022,Wycombe,Port Vale,2,2,D,1,1,D,2.29,3.45,3.26,1-1,2-2,13,5,12,4,2,1,0,0,6,4,14,13
E2,09/11/2022,Shrewsbury,Oxford,1,1,D,0,1,A,3.03,3.34,2.48,0-1,1-1,12,5,11,5,3,2,0,0,12,0,14,12
E2,12/11/2022,Accrington,Sheffield Weds,0,1,A,0,1,A,5.25,4.2,1.65,0-1,0-1,9,4,18,5,1,3,0,0,3,8,9,13
E2,12/11/2022,Bristol Rvs,Fleetwood Town,2,2,D,0,1,A,2.24,3.43,3.38,0-1,2-2,13,3,13,5,4,2,0,0,8,2,15,14
E2,12/11/2022,Burton,Charlton,3,3,D,2,2,D,2.79,3.65,2.49,2-2,3-3,25,10,12,4,1,0,0,0,12,4,10,9
E2,12/11/2022,Cambridge,Bolton,0,0,D,0,0,D,3.72,3.57,2.06,0-0,0-0,10,5,14,1,2,4,0,1,9,5,10,15
E2,12/11/2022,Exeter,Peterboro,3,2,H,1,1,D,2.87,3.6,2.46,1-1,3-2,6,4,16,7,3,0,0,0,4,4,9,9
E2,12/11/2022,Forest Green,Wycombe,0,2,A,0,2,A,3.65,3.69,2.04,0-2,0-2,14,1,16,4,4,3,0,0,6,6,8,21
E2,12/11/2022,Ipswich,Cheltenham,1,1,D,1,1,D,1.29,5.7,11.64,1-1,1-1,29,4,3,1,1,3,0,0,15,0,9,6
E2,12/11/2022,Lincoln,Plymouth,1,1,D,1,1,D,3.12,3.53,2.33,1-1,1-1,17,8,16,7,0,3,0,0,3,5,10,15
E2,12/11/2022,Milton Keynes Dons,Derby,1,3,A,1,1,D,3.66,3.66,2.05,1-1,1-3,13,4,8,3,3,3,0,0,6,9,7,12
E2,12/11/2022,Morecambe,Portsmouth,1,1,D,1,0,H,5.21,3.82,1.71,1-0,1-1,15,4,14,5,3,3,0,0,5,8,13,12
E2,12/11/2022,Oxford,Port Vale,4,0,H,2,0,H,2.25,3.44,3.34,2-0,4-0,21,8,14,2,1,3,0,0,3,9,17,10
E2,12/11/2022,Shrewsbury,Barnsley,0,1,A,0,1,A,3.2,3.13,2.43,0-1,0-1,9,1,14,2,5,2,0,0,6,3,6,10
E2,18/11/2022,Portsmouth,Derby,0,0,D,0,0,D,2.42,3.49,3,0-0,0-0,10,1,13,3,2,4,0,0,2,5,16,12
E2,19/11/2022,Exeter,Ipswich,0,2,A,0,1,A,4.62,3.81,1.79,0-1,0-2,7,1,13,6,1,2,0,0,6,7,6,8
E2,19/11/2022,Barnsley,Milton Keynes Dons,3,1,H,1,1,D,1.8,3.66,4.81,1-1,3-1,20,6,2,2,3,4,0,0,7,2,10,8
E2,19/11/2022,Bristol Rvs,Peterboro,1,0,H,0,0,D,3.15,3.77,2.22,0-0,1-0,19,5,9,1,1,0,0,1,9,2,5,16
E2,19/11/2022,Burton,Plymouth,2,2,D,1,0,H,2.75,3.67,2.52,1-0,2-2,14,6,10,4,4,1,0,0,9,4,14,10
E2,19/11/2022,Cambridge,Accrington,0,1,A,0,1,A,2.51,3.52,2.85,0-1,0-1,5,1,12,2,1,2,0,0,1,7,16,12
E2,19/11/2022,Cheltenham,Wycombe,1,0,H,1,0,H,3.59,3.54,2.11,1-0,1-0,11,4,14,5,0,1,0,0,2,4,2,11
E2,19/11/2022,Fleetwood Town,Bolton,1,2,A,1,0,H,3.37,3.41,2.25,1-0,1-2,12,2,18,6,3,3,0,0,2,6,15,12
E2,19/11/2022,Lincoln,Morecambe,2,1,H,1,0,H,1.83,3.73,4.56,1-0,2-1,13,5,9,2,4,1,0,0,5,4,7,9
E2,19/11/2022,Oxford,Forest Green,1,1,D,1,0,H,1.52,4.43,6.53,1-0,1-1,18,9,12,5,1,6,0,0,5,8,9,12
E2,19/11/2022,Port Vale,Charlton,1,0,H,0,0,D,2.4,3.28,3.21,0-0,1-0,13,1,5,1,1,3,0,0,2,7,11,9
E2,19/11/2022,Sheffield Weds,Shrewsbury,1,0,H,1,0,H,1.45,4.55,7.68,1-0,1-0,14,4,9,1,1,1,0,0,7,1,9,12
E2,02/12/2022,Bolton,Bristol Rvs,1,1,D,0,1,A,1.76,3.8,4.89,0-1,1-1,19,5,2,1,1,3,0,0,11,1,12,17
E2,02/12/2022,Charlton,Cheltenham,0,1,A,0,0,D,1.75,3.81,4.91,0-0,0-1,14,4,13,5,0,2,0,0,11,4,7,8
E2,02/12/2022,Ipswich,Fleetwood Town,1,1,D,1,0,H,1.34,5.36,9.55,1-0,1-1,12,6,7,3,1,2,0,1,5,2,9,10
E2,02/12/2022,Morecambe,Exeter,1,1,D,1,1,D,3.57,3.74,2.05,1-1,1-1,7,1,19,7,2,0,0,0,6,15,4,12
E2,02/12/2022,Peterboro,Barnsley,1,2,A,1,1,D,2.31,3.49,3.19,1-1,1-2,6,1,4,3,0,2,0,0,3,2,10,11
E2,02/12/2022,Plymouth,Port Vale,0,2,A,0,0,D,2.17,3.61,3.38,0-0,0-2,15,6,12,7,1,2,0,0,4,3,9,10
E2,03/12/2022,Derby,Sheffield Weds,0,0,D,0,0,D,3.23,3.35,2.35,0-0,0-0,7,3,5,2,2,0,0,0,4,2,10,5
E2,03/12/2022,Milton Keynes Dons,Burton,1,1,D,0,1,A,2.37,3.42,3.13,0-1,1-1,18,3,8,3,1,2,0,0,11,2,7,13
E2,03/12/2022,Shrewsbury,Lincoln,2,0,H,1,0,H,2.3,3.28,3.41,1-0,2-0,10,4,13,3,2,3,0,0,5,5,12,8
E2,03/12/2022,Forest Green,Cambridge,2,1,H,1,0,H,2.61,3.3,2.89,1-0,2-1,12,4,8,3,3,1,1,0,5,6,11,12
E2,03/12/2022,Accrington,Oxford,1,1,D,0,0,D,3.16,3.64,2.26,0-0,1-1,12,4,7,1,4,2,0,0,5,2,11,14
E2,04/12/2022,Wycombe,Portsmouth,2,0,H,1,0,H,2.56,3.44,2.76,1-0,2-0,14,5,10,3,1,2,0,0,7,10,12,14
E2,10/12/2022,Ipswich,Peterboro,2,1,H,1,1,D,1.56,4.21,6.19,1-1,2-1,11,4,8,3,3,0,0,0,4,6,13,5
E2,10/12/2022,Shrewsbury,Bolton,3,2,H,1,1,D,3.66,3.29,2.19,1-1,3-2,8,6,9,3,4,1,0,0,6,2,14,11
E2,10/12/2022,Burton,Derby,1,1,D,0,1,A,3.28,3.53,2.24,0-1,1-1,11,4,14,4,0,2,0,0,10,3,11,9
E2,10/12/2022,Forest Green,Cheltenham,1,0,H,0,0,D,2.48,3.33,3.03,0-0,1-0,14,5,6,1,0,3,0,0,6,3,13,16
E2,10/12/2022,Bristol Rvs,Port Vale,1,0,H,0,0,D,2.53,3.37,2.93,0-0,1-0,10,4,7,2,1,2,0,0,6,4,10,16
E2,10/12/2022,Cambridge,Plymouth,0,0,D,0,0,D,3.33,3.72,2.15,0-0,0-0,13,4,14,1,0,5,0,0,5,7,7,17
E2,10/12/2022,Exeter,Sheffield Weds,1,1,D,0,0,D,4,3.59,1.98,0-0,1-1,7,5,12,4,4,1,0,0,5,5,14,8
E2,10/12/2022,Lincoln,Wycombe,0,0,D,0,0,D,2.92,3.39,2.53,0-0,0-0,11,1,5,1,0,0,0,0,4,8,10,10
E2,10/12/2022,Milton Keynes Dons,Fleetwood Town,1,2,A,0,0,D,2.25,3.36,3.43,0-0,1-2,17,6,7,2,1,1,0,0,7,2,10,15
E2,17/12/2022,Barnsley,Burton,2,0,H,1,0,H,1.93,3.66,4.12,1-0,2-0,11,4,8,3,1,1,0,0,3,6,9,9
E2,17/12/2022,Bolton,Exeter,2,0,H,2,0,H,2.09,3.49,3.57,2-0,2-0,11,3,5,2,0,1,0,0,4,5,8,11
E2,17/12/2022,Charlton,Bristol Rvs,1,2,A,1,0,H,2.25,3.44,3.34,1-0,1-2,13,5,11,5,0,2,0,0,9,3,11,11
E2,17/12/2022,Derby,Forest Green,4,0,H,2,0,H,1.44,4.73,7.44,2-0,4-0,15,8,3,1,3,0,0,0,4,2,11,11
E2,17/12/2022,Plymouth,Morecambe,2,1,H,0,0,D,1.52,4.45,6.41,0-0,2-1,32,13,8,5,0,1,0,0,7,2,6,13
E2,17/12/2022,Portsmouth,Milton Keynes Dons,0,2,A,0,1,A,1.94,3.64,4.06,0-1,0-2,14,8,14,4,3,1,0,0,6,2,12,8
E2,17/12/2022,Sheffield Weds,Oxford,0,0,D,0,0,D,1.7,4.01,4.96,0-0,0-0,15,2,13,5,3,1,0,0,4,2,15,10
E2,17/12/2022,Wycombe,Ipswich,1,0,H,1,0,H,4.35,3.72,1.86,1-0,1-0,9,3,19,6,4,0,0,0,2,7,13,10
E2,26/12/2022,Accrington,Barnsley,1,1,D,0,1,A,3.25,3.37,2.19,0-1,1-1,4,2,20,5,2,3,0,0,4,16,11,16
E2,26/12/2022,Burton,Lincoln,3,0,H,3,0,H,2.35,3.32,3.15,3-0,3-0,11,5,8,2,0,1,0,0,8,1,13,8
E2,26/12/2022,Cambridge,Shrewsbury,2,1,H,0,0,D,2.75,3.19,2.73,0-0,2-1,9,2,13,5,3,2,0,1,4,5,13,9
E2,26/12/2022,Charlton,Peterboro,1,1,D,0,0,D,2.63,3.39,2.71,0-0,1-1,8,3,19,6,1,0,0,0,3,10,14,10
E2,26/12/2022,Cheltenham,Plymouth,0,1,A,0,0,D,3.37,3.52,2.15,0-0,0-1,16,6,13,3,1,1,0,0,6,4,7,10
E2,26/12/2022,Exeter,Portsmouth,0,0,D,0,0,D,2.64,3.34,2.73,0-0,0-0,14,3,15,5,3,3,0,0,4,14,16,13
E2,26/12/2022,Fleetwood Town,Sheffield Weds,1,2,A,1,1,D,4.88,3.67,1.75,1-1,1-2,10,4,19,4,1,2,1,0,3,8,8,11
E2,26/12/2022,Ipswich,Oxford,3,0,H,2,0,H,1.6,4.15,5.51,2-0,3-0,18,9,7,2,1,2,0,0,13,4,7,8
E2,26/12/2022,Milton Keynes Dons,Forest Green,1,0,H,0,0,D,1.8,3.64,4.6,0-0,1-0,14,5,14,5,4,2,0,0,6,7,15,15
E2,26/12/2022,Port Vale,Morecambe,1,0,H,1,0,H,1.62,3.91,5.7,1-0,1-0,8,3,8,1,2,3,0,1,5,5,9,16
E2,26/12/2022,Wycombe,Bristol Rvs,2,1,H,1,1,D,2.09,3.48,3.58,1-1,2-1,15,5,14,5,3,2,0,0,3,7,14,13
E2,27/12/2022,Bolton,Derby,0,0,D,0,0,D,2.41,3.38,3,0-0,0-0,9,2,11,2,2,1,0,0,2,4,9,8
E2,29/12/2022,Barnsley,Fleetwood Town,2,1,H,0,0,D,1.61,4.07,5.9,0-0,2-1,12,5,3,1,5,1,0,0,2,3,16,11
E2,29/12/2022,Bristol Rvs,Exeter,3,4,A,0,2,A,2.32,3.52,3.15,0-2,3-4,12,6,14,8,1,6,0,0,3,8,9,20
E2,29/12/2022,Forest Green,Burton,1,2,A,0,1,A,2.72,3.53,2.62,0-1,1-2,8,2,7,3,1,3,0,0,6,7,9,16
E2,29/12/2022,Morecambe,Accrington,2,0,H,2,0,H,3.21,3.45,2.31,2-0,2-0,9,4,21,8,1,2,0,0,3,8,18,14
E2,29/12/2022,Oxford,Charlton,3,1,H,2,0,H,1.94,3.66,4.05,2-0,3-1,16,5,10,3,0,3,0,0,4,3,16,14
E2,29/12/2022,Peterboro,Milton Keynes Dons,2,0,H,1,0,H,1.74,3.98,4.75,1-0,2-0,16,6,5,2,3,2,0,0,7,2,12,11
E2,29/12/2022,Plymouth,Wycombe,1,0,H,1,0,H,2.16,3.55,3.46,1-0,1-0,16,3,15,1,1,2,0,0,11,3,12,11
E2,29/12/2022,Portsmouth,Ipswich,2,2,D,1,1,D,4.07,3.53,1.98,1-1,2-2,7,2,14,5,1,1,0,0,3,3,13,13
E2,29/12/2022,Sheffield Weds,Port Vale,2,0,H,1,0,H,1.6,4.03,6.14,1-0,2-0,8,2,8,1,1,2,0,0,3,3,10,11
E2,29/12/2022,Shrewsbury,Cheltenham,0,1,A,0,1,A,1.89,3.44,4.64,0-1,0-1,13,1,3,1,1,4,1,1,1,4,10,12
E2,30/12/2022,Derby,Cambridge,1,0,H,0,0,D,1.5,4.32,7.11,0-0,1-0,14,6,9,2,2,3,0,0,2,4,13,11
E2,30/12/2022,Lincoln,Bolton,1,1,D,1,0,H,3.51,3.51,2.16,1-0,1-1,5,3,6,1,4,1,1,0,2,4,14,12
E2,01/01/2023,Bristol Rvs,Cheltenham,2,1,H,2,0,H,1.84,3.79,4.39,2-0,2-1,10,3,20,4,1,1,0,0,5,6,9,11
E2,01/01/2023,Forest Green,Port Vale,1,3,A,1,0,H,3.42,3.41,2.23,1-0,1-3,10,1,18,4,3,3,0,0,2,8,12,14
E2,01/01/2023,Morecambe,Burton,5,0,H,2,0,H,3.42,3.55,2.18,2-0,5-0,18,11,7,0,1,1,0,0,8,2,12,8
E2,01/01/2023,Oxford,Exeter,0,1,A,0,0,D,1.97,3.67,3.91,0-0,0-1,20,5,9,4,1,4,0,0,11,4,4,15
E2,01/01/2023,Peterboro,Wycombe,0,3,A,0,1,A,1.93,3.72,4.05,0-1,0-3,25,7,13,7,0,0,0,0,8,3,8,2
E2,01/01/2023,Plymouth,Milton Keynes Dons,3,1,H,2,1,H,1.79,3.82,4.63,2-1,3-1,10,6,10,4,0,1,0,0,1,3,10,9
E2,01/01/2023,Portsmouth,Charlton,1,3,A,1,1,D,1.93,3.71,4.08,1-1,1-3,11,4,14,4,1,2,1,0,7,6,15,7
E2,01/01/2023,Shrewsbury,Fleetwood Town,0,3,A,0,2,A,2.22,3.33,3.54,0-2,0-3,6,0,15,4,1,1,1,0,8,3,15,11
E2,02/01/2023,Barnsley,Bolton,0,3,A,0,2,A,2.36,3.23,3.06,0-2,0-3,9,3,14,3,0,2,1,0,3,8,12,11
E2,02/01/2023,Derby,Accrington,4,0,H,3,0,H,1.57,4.1,5.86,3-0,4-0,15,6,5,3,3,3,1,0,6,5,14,12
E2,02/01/2023,Lincoln,Ipswich,1,1,D,0,0,D,6.01,3.84,1.61,0-0,1-1,2,1,21,8,2,1,1,0,3,9,9,12
E2,02/01/2023,Sheffield Weds,Cambridge,5,0,H,2,0,H,1.33,5.27,9.25,2-0,5-0,25,8,10,2,0,1,0,0,6,3,11,5
E2,07/01/2023,Bolton,Plymouth,0,0,D,0,0,D,2.13,3.57,3.51,0-0,0-0,14,2,6,2,1,2,0,1,7,4,9,10
E2,07/01/2023,Cambridge,Bristol Rvs,1,2,A,1,2,A,3.3,3.5,2.25,1-2,1-2,12,2,4,4,3,4,0,0,9,3,10,14
E2,07/01/2023,Charlton,Lincoln,2,1,H,2,0,H,1.92,3.39,4.35,2-0,2-1,19,7,11,2,3,1,0,0,0,1,15,11
E2,07/01/2023,Morecambe,Cheltenham,2,1,H,1,1,D,2.62,3.41,2.71,1-1,2-1,9,5,12,1,2,1,0,0,5,6,12,13
E2,14/01/2023,Accrington,Bristol Rvs,2,0,H,0,0,D,2.9,3.54,2.46,0-0,2-0,9,2,8,4,4,2,0,0,4,2,11,14
E2,14/01/2023,Bolton,Portsmouth,3,0,H,1,0,H,2.03,3.5,3.75,1-0,3-0,13,8,13,3,0,1,0,0,4,3,8,12
E2,14/01/2023,Burton,Shrewsbury,0,4,A,0,2,A,2.32,3.28,3.25,0-2,0-4,9,1,11,7,0,3,0,0,9,2,8,10
E2,14/01/2023,Charlton,Barnsley,2,0,H,1,0,H,2.7,3.4,2.64,1-0,2-0,8,4,23,2,3,5,0,0,0,11,17,13
E2,14/01/2023,Cheltenham,Derby,2,3,A,1,2,A,4.71,3.58,1.8,1-2,2-3,14,5,14,5,2,2,0,0,3,3,10,6
E2,14/01/2023,Exeter,Forest Green,1,1,D,0,0,D,1.72,3.91,4.75,0-0,1-1,12,2,6,1,2,1,0,0,10,3,11,7
E2,14/01/2023,Fleetwood Town,Oxford,1,2,A,1,0,H,3.11,3.44,2.38,1-0,1-2,19,7,11,2,1,3,0,0,10,3,15,12
E2,14/01/2023,Ipswich,Plymouth,1,1,D,0,0,D,1.55,4.26,5.87,0-0,1-1,12,5,9,5,2,1,0,0,4,2,9,10
E2,14/01/2023,Milton Keynes Dons,Lincoln,0,0,D,0,0,D,2.01,3.35,4.01,0-0,0-0,5,1,6,2,1,1,0,0,5,5,12,12
E2,14/01/2023,Wycombe,Sheffield Weds,0,1,A,0,1,A,3.64,3.53,2.1,0-1,0-1,8,2,12,4,1,1,0,0,4,3,9,15
E2,16/01/2023,Port Vale,Peterboro,0,2,A,0,0,D,2.75,3.31,2.64,0-0,0-2,11,4,14,3,0,1,0,0,1,5,6,11
E2,21/01/2023,Barnsley,Accrington,3,1,H,3,0,H,1.62,4.07,5.75,3-0,3-1,14,5,9,2,1,2,0,0,8,2,14,13
E2,21/01/2023,Derby,Bolton,2,1,H,1,0,H,2.06,3.51,3.79,1-0,2-1,8,5,6,3,1,1,0,0,5,4,8,10
E2,21/01/2023,Forest Green,Milton Keynes Dons,1,2,A,1,1,D,2.65,3.44,2.74,1-1,1-2,6,2,6,2,2,4,0,0,3,3,9,9
E2,21/01/2023,Oxford,Ipswich,2,1,H,1,1,D,3.98,3.59,1.98,1-1,2-1,13,5,17,6,0,1,0,0,3,5,9,22
E2,21/01/2023,Plymouth,Cheltenham,4,2,H,2,1,H,1.51,4.4,6.84,2-1,4-2,15,6,9,4,0,1,0,0,6,5,9,12
E2,21/01/2023,Portsmouth,Exeter,2,0,H,0,0,D,2.19,3.53,3.4,0-0,2-0,14,4,12,3,1,2,0,0,7,10,12,8
E2,21/01/2023,Sheffield Weds,Fleetwood Town,1,0,H,1,0,H,1.45,4.69,7.49,1-0,1-0,14,4,9,2,1,2,0,0,4,2,15,15
E2,21/01/2023,Shrewsbury,Cambridge,5,1,H,2,0,H,1.88,3.39,4.8,2-0,5-1,19,8,10,2,0,4,0,0,7,5,10,11
E2,24/01/2023,Bolton,Forest Green,1,0,H,1,0,H,1.45,4.67,7.51,1-0,1-0,4,2,12,4,1,1,1,0,1,1,6,7
E2,24/01/2023,Fleetwood Town,Portsmouth,0,2,A,0,1,A,3.06,3.36,2.45,0-1,0-2,14,3,15,7,2,3,0,1,4,7,12,13
E2,24/01/2023,Ipswich,Morecambe,4,0,H,4,0,H,1.22,6.57,14.69,4-0,4-0,19,9,4,0,1,2,0,0,6,1,13,11
E2,24/01/2023,Milton Keynes Dons,Shrewsbury,0,1,A,0,0,D,2.5,3.17,3.15,0-0,0-1,13,1,7,2,1,3,0,0,6,3,7,13
E2,24/01/2023,Port Vale,Derby,1,2,A,0,0,D,3.95,3.31,2.09,0-0,1-2,15,7,16,8,1,1,0,0,7,9,7,11
E2,24/01/2023,Wycombe,Oxford,2,0,H,2,0,H,2.29,3.54,3.18,2-0,2-0,11,5,19,2,2,1,0,0,2,11,15,9
E2,28/01/2023,Charlton,Bolton,1,2,A,0,1,A,2.72,3.33,2.74,0-1,1-2,12,5,24,8,1,3,0,0,6,3,11,13
E2,28/01/2023,Burton,Oxford,2,0,H,1,0,H,2.78,3.84,2.42,1-0,2-0,14,5,13,3,0,1,0,0,5,8,9,13
E2,28/01/2023,Cheltenham,Port Vale,0,0,D,0,0,D,3.04,3.21,2.55,0-0,0-0,12,3,14,4,0,0,0,0,4,6,9,9
E2,28/01/2023,Lincoln,Cambridge,0,0,D,0,0,D,2.13,3.35,3.76,0-0,0-0,11,2,12,3,3,3,0,0,4,3,9,10
E2,28/01/2023,Milton Keynes Dons,Exeter,0,2,A,0,1,A,2.66,3.31,2.74,0-1,0-2,15,2,4,2,4,1,0,0,5,2,7,16
E2,28/01/2023,Morecambe,Bristol Rvs,5,1,H,1,0,H,3.26,3.47,2.28,1-0,5-1,14,5,18,7,2,2,0,0,3,8,9,9
E2,28/01/2023,Peterboro,Portsmouth,2,1,H,2,0,H,2.03,3.67,3.71,2-0,2-1,14,5,8,1,2,2,0,0,8,2,14,13
E2,28/01/2023,Shrewsbury,Forest Green,2,1,H,0,1,A,1.83,3.55,4.79,0-1,2-1,11,5,13,2,2,2,0,0,7,5,6,11
E2,01/02/2023,Oxford,Barnsley,1,2,A,0,1,A,2.64,3.41,2.77,0-1,1-2,16,2,9,5,0,4,0,0,10,5,12,11
E2,04/02/2023,Accrington,Lincoln,0,3,A,0,1,A,2.37,3.27,3.27,0-1,0-3,6,2,21,11,2,2,1,0,1,0,12,16
E2,04/02/2023,Bolton,Cheltenham,1,0,H,0,0,D,1.55,4.21,6.47,0-0,1-0,14,2,10,3,1,3,0,0,7,6,7,12
E2,04/02/2023,Bristol Rvs,Milton Keynes Dons,0,2,A,0,1,A,2.24,3.54,3.28,0-1,0-2,6,1,11,4,2,5,0,0,3,5,11,17
E2,04/02/2023,Cambridge,Ipswich,1,1,D,1,0,H,7.48,4.66,1.45,1-0,1-1,6,2,14,4,2,2,0,0,4,8,6,11
E2,04/02/2023,Derby,Morecambe,5,0,H,1,0,H,1.31,5.59,10.62,1-0,5-0,26,12,4,0,0,4,0,0,8,3,6,17
E2,04/02/2023,Exeter,Charlton,1,2,A,1,2,A,2.36,3.39,3.18,1-2,1-2,13,5,9,4,2,2,0,0,14,3,8,15
E2,04/02/2023,Fleetwood Town,Burton,2,3,A,0,0,D,2.25,3.4,3.4,0-0,2-3,16,3,16,6,0,1,0,0,5,3,9,8
E2,04/02/2023,Forest Green,Peterboro,0,2,A,0,0,D,4.04,3.77,1.91,0-0,0-2,6,2,11,4,4,2,0,0,6,3,18,13
E2,04/02/2023,Oxford,Shrewsbury,0,1,A,0,0,D,2.18,3.4,3.57,0-0,0-1,16,6,7,4,2,3,0,0,8,1,13,17
E2,04/02/2023,Port Vale,Wycombe,0,3,A,0,1,A,2.65,3.41,2.76,0-1,0-3,12,0,13,4,1,3,0,0,5,7,13,13
E2,04/02/2023,Portsmouth,Barnsley,1,1,D,0,0,D,2.51,3.5,2.87,0-0,1-1,14,3,12,2,0,1,0,0,8,5,16,16
E2,04/02/2023,Sheffield Weds,Plymouth,1,0,H,1,0,H,1.69,3.81,5.44,1-0,1-0,11,4,9,1,3,1,0,0,5,3,18,9
E2,07/02/2023,Port Vale,Accrington,1,1,D,0,0,D,1.85,3.66,4.48,0-0,1-1,15,6,5,2,4,2,0,1,4,3,21,7
E2,11/02/2023,Barnsley,Cambridge,2,0,H,1,0,H,1.51,4.39,6.77,1-0,2-0,7,4,9,3,1,4,1,0,3,5,16,11
E2,11/02/2023,Burton,Exeter,1,0,H,0,0,D,2.58,3.53,2.69,0-0,1-0,9,2,16,3,1,1,0,0,3,10,8,12
E2,11/02/2023,Charlton,Fleetwood Town,1,2,A,1,1,D,1.89,3.78,4.13,1-1,1-2,12,3,12,6,2,5,1,0,2,3,10,15
E2,11/02/2023,Cheltenham,Accrington,0,0,D,0,0,D,2.06,3.45,3.87,0-0,0-0,14,5,9,2,3,3,0,0,5,2,15,14
E2,11/02/2023,Ipswich,Sheffield Weds,2,2,D,1,2,A,2.23,3.42,3.42,1-2,2-2,12,6,8,3,0,2,0,0,6,2,12,14
E2,11/02/2023,Lincoln,Bristol Rvs,1,0,H,1,0,H,2.35,3.39,3.2,1-0,1-0,20,9,11,4,0,3,0,1,5,4,12,13
E2,11/02/2023,Milton Keynes Dons,Oxford,1,1,D,1,0,H,2.66,3.38,2.77,1-0,1-1,9,3,15,5,1,2,0,0,1,6,6,10
E2,11/02/2023,Morecambe,Forest Green,1,1,D,0,0,D,2.54,3.46,2.85,0-0,1-1,6,4,9,4,0,2,0,0,4,7,10,12
E2,11/02/2023,Peterboro,Bolton,0,5,A,0,2,A,2.22,3.4,3.35,0-2,0-5,16,6,14,7,3,3,0,0,8,3,13,16
E2,11/02/2023,Plymouth,Portsmouth,3,1,H,1,0,H,2.1,3.65,3.51,1-0,3-1,20,9,23,4,2,2,0,0,4,7,15,9
E2,11/02/2023,Shrewsbury,Port Vale,3,2,H,3,1,H,2.53,3.08,3.19,3-1,3-2,10,6,17,6,3,4,0,0,7,2,12,16
E2,11/02/2023,Wycombe,Derby,3,2,H,1,0,H,3.51,3.51,2.15,1-0,3-2,14,7,13,6,3,2,0,0,5,6,12,11
E2,14/02/2023,Accrington,Wycombe,0,2,A,0,1,A,3.61,3.56,2.1,0-1,0-2,22,5,14,5,2,1,0,0,7,5,6,13
E2,14/02/2023,Bolton,Milton Keynes Dons,5,0,H,3,0,H,1.69,3.84,5.44,3-0,5-0,18,11,10,2,0,0,0,0,5,4,10,7
E2,14/02/2023,Bristol Rvs,Ipswich,0,0,D,0,0,D,5.51,4.05,1.64,0-0,0-0,9,4,21,7,0,1,0,0,6,10,6,11
E2,14/02/2023,Cambridge,Cheltenham,1,2,A,0,0,D,2.52,3.22,3.07,0-0,1-2,10,4,12,3,1,3,0,0,4,2,8,14
E2,14/02/2023,Derby,Lincoln,1,1,D,0,1,A,1.47,4.37,7.85,0-1,1-1,21,7,9,5,1,1,0,1,5,2,8,7
E2,14/02/2023,Exeter,Shrewsbury,0,0,D,0,0,D,2.31,3.29,3.37,0-0,0-0,9,3,10,1,0,1,0,0,5,3,7,8
E2,14/02/2023,Fleetwood Town,Peterboro,1,0,H,1,0,H,3.56,3.45,2.16,1-0,1-0,5,1,14,3,2,2,0,0,1,7,17,9
E2,14/02/2023,Forest Green,Charlton,0,1,A,0,1,A,3.08,3.45,2.39,0-1,0-1,13,1,7,3,0,1,0,0,9,3,10,8
E2,14/02/2023,Oxford,Plymouth,1,3,A,1,1,D,2.74,3.45,2.65,1-1,1-3,9,4,14,6,3,5,0,0,6,8,17,14
E2,14/02/2023,Port Vale,Barnsley,1,3,A,1,2,A,3.27,3.35,2.33,1-2,1-3,15,2,7,4,0,2,0,0,10,3,9,9
E2,14/02/2023,Portsmouth,Burton,1,0,H,0,0,D,1.78,3.89,4.64,0-0,1-0,16,7,4,2,0,4,0,0,4,3,5,22
E2,14/02/2023,Sheffield Weds,Morecambe,3,0,H,2,0,H,1.24,6.23,12.73,2-0,3-0,17,5,6,2,1,2,0,0,3,1,7,7
E2,18/02/2023,Accrington,Shrewsbury,1,0,H,1,0,H,3.29,3.26,2.37,1-0,1-0,6,1,12,2,3,3,0,0,1,7,11,13
E2,18/02/2023,Bristol Rvs,Burton,1,2,A,1,1,D,2.22,3.56,3.31,1-1,1-2,10,2,18,10,0,3,0,0,8,5,11,16
E2,18/02/2023,Cambridge,Oxford,1,0,H,1,0,H,3.46,3.5,2.18,1-0,1-0,7,3,10,3,3,1,0,0,6,8,14,12
E2,18/02/2023,Cheltenham,Barnsley,0,4,A,0,3,A,3.39,3.37,2.26,0-3,0-4,8,1,9,5,0,0,0,0,5,5,8,11
E2,18/02/2023,Derby,Charlton,2,0,H,1,0,H,1.57,4.19,6.1,1-0,2-0,20,8,8,2,1,3,0,0,9,2,11,13
E2,18/02/2023,Ipswich,Forest Green,4,0,H,2,0,H,1.3,5.65,11.18,2-0,4-0,25,12,4,0,0,2,0,0,10,3,11,5
